date,LSTM,GRU,CNN-LSTM,ATT-LSTM,Transformer
2021-09-02,-0.03255634595906654,-0.12568984436673936,-0.07243019956683487,-0.03553111535273693,0.01729290323378746
2021-09-03,-0.040323238458802375,-0.13512425228482197,-0.08161025787109351,-0.03553111535273693,0.013681909214239158
2021-09-06,-0.043463893056939304,-0.12876344694368713,-0.0752037609334309,-0.03553111535273693,-0.010949767468554169
2021-09-07,-0.0510126305961361,-0.13814159129341952,-0.0845077514032203,-0.03553111535273693,-0.019465473453410254
2021-09-08,-0.04137898551044703,-0.12153808811179584,-0.06809848753456717,-0.03553111535273693,-0.008781019294808266
2021-09-09,0.010744464283919107,-0.05487266255698576,-0.004262475807017042,-0.03553111535273693,0.049031094101352465
2021-09-10,0.034590292094870974,0.003078666949743816,0.05601253294517985,-0.03553111535273693,0.13059758651116585
2021-09-13,0.0044610406201287915,-0.02822280822543843,0.02710991275901777,-0.03553111535273693,0.08591133128163296
2021-09-14,0.02610063277529293,-0.030585249517231503,0.024908557095382457,-0.03553111535273693,0.056607032893317644
2021-09-15,0.03675393617877945,-0.023369149745486914,0.03199494213747195,-0.03553111535273693,0.048863427698613265
2021-09-16,0.045443683720390045,-0.015278975743516844,0.0373457413064795,-0.03553111535273693,0.010126740370295557
2021-09-17,0.0422793844162374,-0.018158611847242268,0.03463411763039506,-0.03553111535273693,0.000399534148260916
2021-09-20,0.05585087004508725,-0.005404080708074103,0.04721121563284304,-0.03553111535273693,0.020016147608492792
2021-09-21,0.06111223719174474,0.0021228783992366562,0.054779538487218615,-0.03553111535273693,0.020790357049630864
2021-09-22,0.04601025839925433,-0.02257788282775645,0.029788541281430245,-0.03553111535273693,-0.0007920344943969022
2021-09-23,0.07541773506311789,0.017693401592962985,0.06963466527019715,-0.03553111535273693,0.06079387331427984
2021-09-24,0.08619413177076056,0.02765893801190957,0.07972351938771366,-0.03553111535273693,0.07621495058962005
2021-09-27,0.06921984167127068,0.011071197278395986,0.06368604880053338,-0.03553111535273693,0.0520711290663019
2021-09-28,0.09346608029659864,0.03605191535855615,0.08631085694773241,-0.03553111535273693,0.08355485918289993
2021-09-29,0.09464158180586213,0.052833272540446265,0.08742605338611682,-0.03553111535273693,0.06328240414112885
2021-09-30,0.10164019432906729,0.06370049861106007,0.0965494254329835,-0.03553111535273693,0.058950453042582306
2021-10-01,0.10164019432906729,0.0708184781588741,0.1037493549634069,-0.03553111535273693,0.07035588816659373
2021-10-04,0.10164019432906729,0.0708184781588741,0.1037493549634069,-0.03553111535273693,0.06603518128538212
2021-10-05,0.10164019432906729,0.0734885837486769,0.1037493549634069,-0.03553111535273693,0.054956008870419196
2021-10-06,0.10164019432906729,0.06274451088223375,0.10648059411123766,-0.03553111535273693,0.0024054649714556316
2021-10-07,0.10456821592046314,0.05850495575948771,0.10218976045881006,-0.03553111535273693,-0.001931890321762268
2021-10-08,0.09714807964845652,0.05162253109837865,0.09253066768337433,-0.03553111535273693,0.016508550116362847
2021-10-11,0.11939806371385128,0.07133449389160242,0.11304416567547118,-0.03553111535273693,0.046185232573180225
2021-10-12,0.15676877610426881,0.10350178266698201,0.1550154631057302,-0.03553111535273693,0.11382689075430912
2021-10-13,0.14979260036958406,0.10002278100665213,0.14856418364239934,-0.03192331175347046,0.09633966018834265
2021-10-14,0.13989122932875533,0.0758176810810924,0.13692247348033887,-0.06315047692256047,0.08189853090547769
2021-10-15,0.13860056913735763,0.04880904170357554,0.11048709605248636,-0.09829151710147059,0.07549036092229976
2021-10-18,0.12671850783761263,0.035295013186101606,0.09661821983778829,-0.10424662631813543,0.06070045105311343
2021-10-19,0.13488174884015527,0.03371108718774015,0.09504547979147158,-0.11321466593658659,0.06797063508796981
2021-10-20,0.16167533574645077,0.0573937507722229,0.11961446547334262,-0.0918131980521121,0.07793713046851315
2021-10-21,0.05839396189510326,-0.027751652440408565,0.0270526146929878,-0.13208143031123054,-0.02140116070541595
2021-10-22,0.0904714773065992,0.005768325623063014,0.061342984036577744,-0.1517113011248696,-0.02140116070541595
2021-10-25,0.037630080802024714,-0.04106436970985091,0.01818322697711462,-0.1461003112386166,-0.02140116070541595
2021-10-26,0.006385905321957178,-0.04106436970985091,-0.00919721752978541,-0.14743783296409058,-0.018040791676007594
2021-10-27,0.006385905321957178,-0.04106436970985091,-0.013360813319795198,-0.16031133797714645,-0.027694489903278052
2021-10-28,0.006385905321957178,-0.038762710136171954,-0.011099565428473557,-0.1588769728554191,-0.026561928287050004
2021-10-29,0.006385905321957178,-0.030967899799256127,-0.0056670390501964716,-0.14521609862923135,-0.01850841978846357
2021-11-01,0.00872416416526428,-0.027924393126837355,0.04112785168592732,-0.1396739860246593,0.048586855017131884
2021-11-02,0.01724961453052974,-0.01731290669197521,0.059882128869627405,-0.1213575917319208,0.07178473429977791
2021-11-03,0.018557754335598923,0.000675276547917374,0.04623382744003177,-0.09123027748787493,0.0735928385362304
2021-11-04,0.03735368412813263,-0.0023053359756670805,0.06295312993996471,-0.10166760262482635,0.09600969012289555
2021-11-05,0.013549295791972286,-0.0023053359756670805,0.041000572039213604,-0.07373036854343726,0.06748612205201635
2021-11-08,0.01127419205408331,-0.002305335975667208,0.041000572039213604,-0.07373036854343726,0.045379442471575944
2021-11-09,0.04423191074436567,0.03768510137731399,0.043072128927030155,-0.07373036854343726,0.08566613712877462
2021-11-10,0.04202915430883604,0.03856016839571557,0.06275236685900407,-0.07373036854343726,0.061273134879172034
2021-11-11,0.02117719024267794,0.058180175343520484,0.1031891273150065,-0.0692173494871364,0.03360627811099688
2021-11-12,-0.0017467350995921428,0.030709684074978406,0.10277161320118455,-0.07005207020889018,0.004439620417911142
2021-11-15,0.01502879141447222,0.06981115690011867,0.11693955858312506,-0.024785406853017184,0.04532734160367217
2021-11-16,0.011125139516019072,0.06601699647709341,0.1134865401907763,0.01829606433455834,0.06785670356995478
2021-11-17,0.020820204597231308,0.07603757517860602,0.12311195956749775,0.03559840482886151,0.07950310412002128
2021-11-18,0.0535446188194746,0.10943483320959747,0.1549906114038916,0.09027443958198882,0.07950310412002128
2021-11-19,0.09868306726075994,0.1657325497156107,0.21004768719145175,0.19429379572985772,0.07950310412002128
2021-11-22,0.09833004389177925,0.16899513404058744,0.2119416063148903,0.19361196044896797,0.07719037579167687
2021-11-23,0.12281199781361604,0.16166512120110896,0.2046671020732909,0.25483348269209954,0.07020048102964832
2021-11-24,0.11452075473532843,0.15529198125294805,0.19835115471016895,0.19983787811067763,0.06409778370501869
2021-11-25,0.11229214049520016,0.16911723174800444,0.21175123986622144,0.19456102045696985,0.07813764420134967
2021-11-26,0.108645644125979,0.1676274147644379,0.21027961975146772,0.19128093206539043,0.07669662358673904
2021-11-29,0.10642349444144696,0.1150987351839045,0.15651983468689712,0.07443083724303431,0.030393693220403688
2021-11-30,0.1042813363723461,0.1129968002835884,0.15444821596656802,0.07065309092767244,0.028333645238747474
2021-12-01,0.09510596989124757,0.10398234716040214,0.14550483799071132,0.05449686154078497,0.019620679145772243
2021-12-02,0.09411872013597153,0.10301307560035021,0.14454719254687487,0.04891384253442393,0.034492595935725345
2021-12-03,0.1162350648951741,0.12465799184727668,0.1655378497463556,0.08087526951800929,0.03970719216634561
2021-12-06,0.10758665400005184,0.11833697166994359,0.15935868660629657,0.09103017336015434,0.033285106555145175
2021-12-07,0.03803726794500042,0.08580771839981179,0.12896004076324033,0.035093517154575433,-0.003093680384121511
2021-12-08,0.02212006833516706,0.06996950427154433,0.1138064881872851,0.0378596931656489,-0.017587539908858252
2021-12-09,0.014792469140563164,0.06258469774459322,0.10448564676256399,-0.022235261111564895,-0.017587539908858252
2021-12-10,-0.003517250908488372,0.04659993356138408,0.06715932435290768,-0.05032547009020101,-0.017587539908858252
2021-12-13,-0.037468646023442326,0.038491952780676505,0.03298534498689062,-0.08046230210298394,-0.017587539908858252
2021-12-14,-0.046162302172514255,0.03183010419589883,0.028853849690533773,-0.12433262684342324,-0.017587539908858252
2021-12-15,-0.03779995577946564,0.031997303921840865,0.028853849690533576,-0.11675408910351794,-0.017587539908858252
2021-12-16,-0.07327059903451912,-0.0059642091424590635,-0.006436804769087301,-0.14477384422922152,-0.017587539908858252
2021-12-17,-0.08037463305572878,-0.013251580198012612,-0.013230249441327255,-0.1486084954964724,-0.019835460033368654
2021-12-20,-0.0810492846813009,-0.01613429988662534,-0.013908564616096181,-0.16174866570416221,-0.029616922040863185
2021-12-21,-0.04975312119655876,-0.03816575470687886,0.01441225380518299,-0.08981659774456856,0.0022276039030736396
2021-12-22,-0.053685511141365494,-0.04253505823526492,0.04321979636354432,-0.04476036324313232,0.035534935995939584
2021-12-23,-0.057320710908014536,-0.04657496813168364,0.03988170814953145,-0.029892855397576638,0.04341929439356767
2021-12-24,-0.06482039621468202,-0.05490789411223398,0.031217991212411658,-0.00982893010561071,0.038143264419386064
2021-12-27,-0.08026187587128357,-0.06983522453351587,-0.0268280313945849,-0.05703634246275598,0.038143264419386064
2021-12-28,-0.07608602164031968,-0.08177845078455931,-0.035932793908829114,-0.04687585393289767,0.040136670736168105
2021-12-29,-0.08346059897469588,-0.09634338727578885,-0.04718264474556189,-0.053980388870530055,0.034751696752264874
2021-12-30,-0.06594243388320266,-0.07642776005980473,-0.03230021986064536,-0.037478372661478535,0.03475169675226477
2021-12-31,-0.03623253336328628,-0.04277827880060596,-0.008866244629084932,-0.009646894079052932,0.06708280303526147
2022-01-03,-0.06908277534589802,-0.07859289268976463,-0.010570869597390732,-0.04228941966456825,0.08201550179450767
2022-01-04,-0.1011147303094861,-0.11300893320562821,-0.043368212860957114,-0.0742017341780314,0.04127007763398049
2022-01-05,-0.10967779942648753,-0.12235185591611782,-0.04336821286095721,-0.08083119989685592,0.018661095933169034
2022-01-06,-0.10967779942648753,-0.12235185591611782,-0.018890017509296492,-0.05228445220591901,0.018681365510029836
2022-01-07,-0.11148600396508276,-0.12433529612539215,-0.025136470857093533,-0.05078165267629189,0.01142229205815016
2022-01-10,-0.14340810005341417,-0.15865575214678948,-0.057446889159819915,-0.08383959498444563,0.016357935475867762
2022-01-11,-0.1495136389357985,-0.16964316360880594,-0.06433829598774261,-0.09527025640927712,0.009980471531852874
2022-01-12,-0.14882097381687673,-0.18600923193798613,-0.07750505585214991,-0.1110863424283782,0.01263357150170565
2022-01-13,-0.17182238959225993,-0.1800851624505465,-0.1002272919894364,-0.1377251882315657,0.018721756005080883
2022-01-14,-0.17472113355981833,-0.18330929573693922,-0.10277149390737962,-0.11202148217919851,0.015586195457693713
2022-01-17,-0.17876527479921855,-0.187813367373316,-0.10630840792351104,-0.07481783188326083,0.011246629255012533
2022-01-18,-0.1464036316179153,-0.15318710527974858,-0.07427752024336715,-0.07844311721604444,0.06100799591751013
2022-01-19,-0.17294699836075464,-0.18359408030520816,-0.09630294182061674,-0.10012770617917097,0.06100799591751013
2022-01-20,-0.14527270736463138,-0.15016758862109264,-0.06934833182654193,-0.07125671708267615,0.06100799591751013
2022-01-21,-0.1329735589513512,-0.15230143595422696,-0.057543021173732986,-0.07868445511544135,0.06100799591751013
2022-01-24,-0.14715709546361946,-0.1680450695500776,-0.07039211438706318,-0.08976484745586548,0.06100799591751013
2022-01-25,-0.18689053086983945,-0.2083957975880838,-0.11183134928431912,-0.12583628380566766,0.058953813522457404
2022-01-26,-0.19884484665259955,-0.2214598010741452,-0.12112581226486416,-0.13540998493620268,0.04583219140520305
2022-01-27,-0.14580344359372213,-0.16078142175776836,-0.11167963535072148,-0.09720301234733364,0.05416963657003559
2022-01-28,-0.15100710187275168,-0.1682021041199789,-0.1243273575814447,-0.10273543534807326,0.03755777235152783
2022-01-31,-0.15906637763639034,-0.1899268468748697,-0.11526472296947707,-0.11878619254636583,0.052074744988454075
2022-02-01,-0.18886632035913545,-0.1899268468748697,-0.14309726544921844,-0.12814801246503504,0.03363889901361955
2022-02-02,-0.17517969081811688,-0.1899268468748697,-0.1283601705397986,-0.09833276538216298,0.05259064855836504
2022-02-03,-0.1339586128589404,-0.18816349054591028,-0.1283601705397986,-0.06880390969136647,0.0683194496988694
2022-02-04,-0.1609058786021743,-0.22300164955034532,-0.1283601705397986,-0.05341483703129088,0.036493364094572656
2022-02-07,-0.16090587860217453,-0.2083215339203703,-0.12990240799788622,-0.03912397656277275,0.05568756284260902
2022-02-08,-0.14614599056166228,-0.1930950224644496,-0.13057617051357517,-0.03964651173313068,0.07913642934250056
2022-02-09,-0.10959364470756237,-0.1513153069454047,-0.11059407740942757,-0.024793680245301843,0.10640766461896507
2022-02-10,-0.16012888026637723,-0.21030650526936404,-0.15868429530231995,-0.061097068591126076,0.06818287933487804
2022-02-11,-0.15206343435895364,-0.2003067922268404,-0.15106808744255465,-0.05586913953818086,0.07650214043224808
2022-02-14,-0.15411191146015063,-0.20275323390679353,-0.1530120024425984,-0.05728677893762877,0.07618716638538847
2022-02-15,-0.16691537979658894,-0.21853907709797146,-0.16510619609171742,-0.0656803249842728,0.09186265331801
2022-02-16,-0.14519043799586037,-0.19257916317195858,-0.14450152094796567,-0.049370511253019105,0.11709610143719794
2022-02-17,-0.1475064757072081,-0.19525694434385574,-0.1467074423689722,-0.05853916867890845,0.10446422955312284
2022-02-18,-0.14433630055155225,-0.1916617094364596,-0.1436818151204294,-0.07310653945476198,0.07328861032821879
2022-02-21,-0.1345755774909352,-0.18025183456260552,-0.13586294807864613,-0.06474368291292056,0.08616637082750729
2022-02-22,-0.13457557749093513,-0.17661405485084844,-0.1477533098611647,-0.0538306054964643,0.08950693577554038
2022-02-23,-0.1506451618265742,-0.1958415329475457,-0.1646654151135098,-0.06757206498072654,0.06248942775399503
2022-02-24,-0.1636613767843453,-0.18316291261334564,-0.15266428605330945,-0.056741047802896946,0.0864618437733688
2022-02-25,-0.155034403256904,-0.17301511845957523,-0.14423476166148025,-0.05050306745145928,0.09757954832360273
2022-02-28,-0.15288856506959142,-0.17054972440368188,-0.1436280390452034,-0.04885525741211328,0.10310132372996988
2022-03-01,-0.17417003055947317,-0.1941237190360456,-0.14294115031358312,-0.06654745676278251,0.06333253928793502
2022-03-02,-0.19342219784289616,-0.21677744870078416,-0.16336575145396978,-0.08159541484061006,0.056125279460990204
2022-03-03,-0.17235059906408495,-0.19354084512055736,-0.164949118167116,-0.07140708717255455,0.07791810550988275
2022-03-04,-0.1685238955115782,-0.21293007830466215,-0.1824631851488125,-0.06907627671366925,0.051928654165822055
2022-03-07,-0.16884900369208944,-0.2133042962425283,-0.18278938773333656,-0.07028598768640236,0.05151865214324674
2022-03-08,-0.14099333830956604,-0.18001300488701769,-0.15307792793930963,-0.02988334210539199,0.08088653128125459
2022-03-09,-0.1404138236328778,-0.18109260981313446,-0.14001124832260192,-0.019241105656196203,0.07967683514317989
2022-03-10,-0.14390774824992075,-0.20323277238273324,-0.1435152851466892,-0.023582669650773998,0.04950685303237193
2022-03-11,-0.1760339082011649,-0.23650283505767866,-0.17798129182545117,-0.03358321004071551,-0.003206018113025778
2022-03-14,-0.17305563613394867,-0.2266728215681012,-0.1765171471489451,-0.030186172395104866,0.0066169553749858626
2022-03-15,-0.1566233354516918,-0.2089877769247424,-0.16008753897498545,-0.04768119679476974,-0.041117796092640234
2022-03-16,-0.15443653838072055,-0.20654382927880333,-0.15789732632002182,-0.043637094587658694,-0.03951951978208384
2022-03-17,-0.1467720201407812,-0.19663761941440847,-0.1502260435071364,-0.009926309437204276,-0.03094320934375912
2022-03-18,-0.1877807265491739,-0.19663761941440847,-0.19372181955449116,-0.07477932422889004,-0.07325605171525465
2022-03-21,-0.1877807265491739,-0.19663761941440847,-0.22700965435614848,-0.09099123313558329,-0.10873330106097058
2022-03-22,-0.1877807265491739,-0.19663761941440847,-0.22700965435614848,-0.09972226100820658,-0.11949482303662212
2022-03-23,-0.1877807265491739,-0.19663761941440847,-0.22539243779034074,-0.07565751639961789,-0.11949482303662212
2022-03-24,-0.1862388556829622,-0.19663761941440847,-0.1956033718572052,-0.08582688385274569,-0.11949482303662212
2022-03-25,-0.19463596196102415,-0.19500444301047906,-0.20448019874545748,-0.09704011682949884,-0.11949482303662212
2022-03-28,-0.19057319547849635,-0.19073583028475485,-0.20011526030604349,-0.12283602808983034,-0.11949482303662212
2022-03-29,-0.20078613346154647,-0.2015503508361462,-0.2112834817960589,-0.12908951325378454,-0.11949482303662229
2022-03-30,-0.2502808151567229,-0.2526584958729769,-0.26128751440711906,-0.16047706929804084,-0.17200375881135208
2022-03-31,-0.22657071470083956,-0.23185053370128916,-0.2617950203860252,-0.14462671547322017,-0.17253115708896766
2022-04-01,-0.20129612641585104,-0.20552472502432592,-0.187044476304258,-0.10028986626339466,-0.09471629700430746
2022-04-04,-0.19367332796484665,-0.1991804281304758,-0.18704447630425808,-0.10137083278115487,-0.09325076556700632
2022-04-05,-0.19367332796484665,-0.16107408093705605,-0.17556683383875354,-0.11812510518836934,-0.0568909104516951
2022-04-06,-0.19204250665452358,-0.1594206592188015,-0.21463150288153995,-0.11902894323689513,-0.11096039125960548
2022-04-07,-0.1621391645228197,-0.12905234842212523,-0.18798180179074483,-0.09869383275821558,-0.11096039125960548
2022-04-08,-0.1621391645228197,-0.11731590168299637,-0.18650084192791133,-0.09144205889384442,-0.11096039125960548
2022-04-11,-0.16046653232428007,-0.0993565004964176,-0.17252144781220793,-0.08122848912636253,-0.11096039125960548
2022-04-12,-0.13209835932117767,-0.10106819620583136,-0.1488178737351179,-0.06282712553538566,-0.11241503236458561
2022-04-13,-0.13209835932117767,-0.08420925137538314,-0.1354660113997382,-0.07888809371294545,-0.098099089443594
2022-04-14,-0.1338084457066585,-0.049138180064705425,-0.13695448270896313,-0.10509432120603439,-0.0679770352596675
2022-04-15,-0.08735261733978786,-0.008880238147758165,-0.09665672502098846,-0.07466787565167413,-0.03260176579958997
2022-04-18,-0.09720546951994333,-0.018583783243352567,-0.10535418968320347,-0.06642160650548916,-0.040984889464252404
2022-04-19,-0.10723814415544519,-0.03007306330961246,-0.11422918272435295,-0.08800251094218084,-0.05092386014744467
2022-04-20,-0.0678940505270859,-0.00040693225534715037,-0.07944412932246925,-0.06337918440670633,-0.025964278677655266
2022-04-21,-0.079895859524937,-0.013001975595636133,-0.09009839381232967,-0.05511667546780524,-0.046933700161862046
2022-04-22,-0.03145169742254133,0.03845993297613671,-0.04759955167457598,-0.024378195034553945,-0.04155757148427045
2022-04-25,-0.0041015088893513055,0.06484132691209826,-0.023603417877823666,-0.01653353566866441,-0.019859341966380555
2022-04-26,-0.06620644417527645,0.007936865837432954,-0.0781254065489716,-0.04526053068930758,-0.06867785336183396
2022-04-27,-0.09539100781543032,-0.02353188039590627,-0.10230046612884094,-0.04160061757644052,-0.09105232063429888
2022-04-28,-0.11587554341208797,-0.04558061082721065,-0.13619596165584943,-0.05844572212366474,-0.12409491685590567
2022-04-29,-0.148747401892122,-0.09500877871052503,-0.16550112316900736,-0.08862996913101644,-0.16224165733979537
2022-05-02,-0.15260990973193206,-0.1001058467463053,-0.17150336913183495,-0.11644687192296883,-0.1666582564054629
2022-05-03,-0.16460469284878812,-0.08083534092095687,-0.17279239503714017,-0.12586107558890972,-0.1480702675209584
2022-05-04,-0.20028355211867782,-0.08083534092095687,-0.2055747194205205,-0.16954147921053442,-0.17908470084533754
2022-05-05,-0.19890312615482536,-0.08083534092095687,-0.20433223774942738,-0.18038240607360642,-0.17654099886804728
2022-05-06,-0.19829990116243557,-0.07949253556167248,-0.20378947767720063,-0.15106520871452084,-0.1458663659453941
2022-05-09,-0.2156016375832097,-0.09537788173093587,-0.22047932952327898,-0.16483640795606522,-0.1472903066841538
2022-05-10,-0.20138393410722485,-0.080643753211449,-0.19349326622778773,-0.1423005933282099,-0.135331614221095
2022-05-11,-0.1720810321138668,-0.05663830733508471,-0.16827166074602468,-0.12297329284417176,-0.11514457044106452
2022-05-12,-0.18304981868248407,-0.06723618113516869,-0.17807101913614165,-0.13117920688259616,-0.12371710309124685
2022-05-13,-0.2162304049212727,-0.10148809039508389,-0.2082291682135229,-0.15740435211755355,-0.15110431136344146
2022-05-16,-0.2339308314357937,-0.11776075628741685,-0.22508540979267683,-0.17133794837315566,-0.1656570237712427
2022-05-17,-0.24617142489600496,-0.1300032834371572,-0.22508540979267683,-0.17368313038228655,-0.16810262432904183
2022-05-18,-0.24480632424252455,-0.12869631296596049,-0.22508540979267674,-0.14752295524199824,-0.14079216609124584
2022-05-19,-0.2495675994301615,-0.1345693549582388,-0.2261238244984956,-0.14942225461503778,-0.14277586045172155
2022-05-20,-0.2431080931180622,-0.1408954896212943,-0.22040348828828157,-0.15426395441839622,-0.14783393294641986
2022-05-23,-0.20506717138684158,-0.10436966889595245,-0.1865792303179437,-0.12605598934188889,-0.11837160195245217
2022-05-24,-0.19411294179034858,-0.09450324749392029,-0.17662406881839726,-0.11740176398229106,-0.10932355439298702
2022-05-25,-0.21515187514278752,-0.1001492705786152,-0.19567515583183848,-0.13294549979050335,-0.12556829800636443
2022-05-26,-0.2116656710336722,-0.09671088049039701,-0.19140146658705084,-0.1393153944396418,-0.13222257355200656
2022-05-27,-0.19190629991444486,-0.07568272355366384,-0.19021178782403195,-0.12773189745567906,-0.12011212696595633
2022-05-30,-0.18742196321015164,-0.07120438475434215,-0.1850761146548106,-0.1273161623126575,-0.11967752422179351
2022-05-31,-0.20378507573477855,-0.08784349100955059,-0.1850761146548104,-0.11840226900157247,-0.11038318320238881
2022-06-01,-0.19008206949222242,-0.08311158150560295,-0.18112262830225326,-0.11485119306939152,-0.10666680096246506
2022-06-02,-0.1470927171441396,-0.044615508892683634,-0.1440281152581017,-0.08538384465742874,-0.07601852605518762
2022-06-03,-0.16187193688120505,-0.058143696827564775,-0.158154308919442,-0.09582733162542009,-0.08687443791077376
2022-06-06,-0.1489794882016942,-0.045760223866329684,-0.15743962573324666,-0.08532910535881137,-0.07701719610447569
2022-06-07,-0.1312851286011679,-0.02695656241912654,-0.14155892710773504,-0.08028770697583337,-0.062315217626007
2022-06-08,-0.0990761338856399,0.010036750056064173,-0.11195527938442495,-0.05276670675535961,-0.03444546783525396
2022-06-09,-0.10549067839194881,0.0036891071565190083,-0.11195527938442495,-0.06985285686660424,-0.04045694366635936
2022-06-10,-0.10549067839194881,0.0036891071565190083,-0.11195527938442495,-0.016857068641326512,-0.009763585016921237
2022-06-13,-0.10549067839194881,0.0036891071565190083,-0.11195527938442495,-0.018953686482349016,-0.009763585016921237
2022-06-14,-0.10549067839194881,0.0036891071565190083,-0.11195527938442495,-0.04426106205911594,-0.009763585016921237
2022-06-15,-0.10549067839194881,0.0036891071565190083,-0.11313911567714771,-0.006899604284870318,-0.009763585016921237
2022-06-16,-0.10683041641767475,0.00233016422347211,-0.12086744219068447,-0.012946874840633676,-0.009763585016921237
2022-06-17,-0.08484100751578265,0.02311405250164518,-0.10137665251789266,0.0046654510619458574,-0.009763585016921237
2022-06-20,-0.08586560876586852,0.022069585570973313,-0.10228489287425187,-0.028237459610093888,-0.009763585016921237
2022-06-21,-0.08930247681146475,0.019883136559358472,-0.10416439643118725,0.010238910031418625,-0.010844908957344945
2022-06-22,-0.08930247681146475,0.01822026492121504,-0.09652548810295433,0.015396971403866453,-0.012185054547695319
2022-06-23,-0.08930247681146464,0.013835860775675045,-0.0965254881029543,0.050453514759009624,-0.01678429541446414
2022-06-24,-0.06326840076159329,0.03785195628888375,-0.07341948982472017,0.07165023040224737,0.006974659030348718
2022-06-27,-0.04232795041871082,0.05960651094523846,-0.055919864286733824,0.09062502711948525,0.024139852579974527
2022-06-28,-0.019707143154561062,0.0842785321466115,-0.034245134938657225,0.0909901109873763,0.04356236014306937
2022-06-29,-0.01463406598435835,0.08943453147440576,-0.056553796329280474,0.06893922847647015,0.023107887529181255
2022-06-30,-0.012240235054471431,0.09321796090537034,-0.05320932398259117,0.07749728119314367,0.029451838202402048
2022-07-01,-0.02145197888248338,0.05972265191591968,-0.0873590270845311,0.0682872966460039,-0.00012533925141907518
2022-07-04,-0.019840351468562844,0.0627297611928029,-0.04216719452065879,0.06984933808171534,0.05259784871869679
2022-07-05,-0.021110860691357744,0.045002340024952715,-0.058311051843374956,0.06860791067039344,0.03689305173219732
2022-07-06,-0.048655149946854596,0.01611894306510226,-0.08392634762453735,0.03968838962466872,0.010062768410239075
2022-07-07,-0.04989563934392789,0.0132437140255241,-0.0867078799353366,0.03968838962466872,0.010062768410239075
2022-07-08,-0.04625416644789783,0.018248559513390716,-0.08178711044754447,0.03848412935453851,0.01121213621449529
2022-07-11,-0.02860416004568741,0.023991477135597516,-0.07434461225188338,0.054849666953853064,0.0003965696721816087
2022-07-12,-0.06594575354450366,-0.04304321426295087,-0.1096743154717728,0.014424704524469745,-0.02388492883009004
2022-07-13,-0.10512994973408935,-0.0836541523366719,-0.15059316518961416,-0.021291440990909315,-0.06322622421750833
2022-07-14,-0.1105249814491557,-0.08937711366151024,-0.15591834545451463,-0.025620575993457396,-0.056925287659103777
2022-07-15,-0.11090628904647055,-0.08978079129188173,-0.15629640600393338,-0.03345178872402133,-0.05731930260020015
2022-07-18,-0.13141241936388304,-0.1110475870910689,-0.17793673688387182,-0.050533279161819725,-0.07701565205210481
2022-07-19,-0.1253075377069107,-0.10453083697761843,-0.17203774809767655,-0.06286198005737671,-0.07053008690263
2022-07-20,-0.134272715130612,-0.11394809645482028,-0.18119407471994614,-0.0676039246630808,-0.07949611631779487
2022-07-21,-0.12205408688026916,-0.10129652800190743,-0.16816743329203312,-0.04578243941077394,-0.06790112473056653
2022-07-22,-0.10107690603029956,-0.0792197574975436,-0.1469281995456171,-0.03816104585327264,-0.04672066840605632
2022-07-25,-0.05427352620850523,-0.029593676096632954,-0.10016746276942326,-0.01951838997123428,0.0013084124651283006
2022-07-26,-0.006628599961634354,0.023338317758266697,-0.0539164617185118,0.026629777158376305,0.05323655759266918
2022-07-27,0.04640173714117931,0.016655342368821748,-0.005135505174608277,0.02083482700473028,0.046233307923528776
2022-07-28,0.05502879334129853,0.024819602238497895,0.004838201540220148,0.029067438280363588,0.0553482539721102
2022-07-29,0.035272572942811005,0.007053886628990132,0.006231968433097134,-0.0006456174853218114,0.021308197221292936
2022-08-01,0.09047898607219214,0.007053886628990132,0.05812537605375329,0.030518603400582486,0.06735444674021111
2022-08-02,0.09047898607219214,0.007053886628990132,0.05812537605375329,0.0360500507476219,0.06438767734915936
2022-08-03,0.09047898607219214,0.007053886628990132,0.05812537605375329,-0.006890347306572411,0.03277917953919754
2022-08-04,0.09047898607219214,0.007053886628990132,0.05964385395715298,-0.02616728296377002,0.034606344737765395
2022-08-05,0.09203034208897383,0.008390278680981519,0.04557913830049248,-0.04803271077911463,0.02145014673427407
2022-08-08,0.049177109922023475,-0.03368057027680777,-0.00017369003668405095,-0.10944489562398729,-0.022192085589349538
2022-08-09,0.054126782785629664,-0.02948521667093497,0.0046851087404715915,-0.1183097219196474,-0.017752194242215764
2022-08-10,0.09116985932057928,-0.0007334946137916922,0.039334765567848214,-0.09850752732433353,0.013065106797456592
2022-08-11,0.09240388903251535,0.00030048703683576154,0.040550543193487276,-0.0975926557016729,0.014163345932567814
2022-08-12,0.10859630139577953,0.013151889065307926,0.0041946196310291796,-0.08662467829151302,0.02789833181740395
2022-08-15,0.0803646513978585,-0.008900792044825053,-0.018517657249106347,-0.10077538143443072,0.010146303292884733
2022-08-16,0.11770450298869413,0.0281356237264979,0.017277903036382155,-0.10414798620812955,0.0454240460131576
2022-08-17,0.11036536367608409,0.06164088535993235,0.010331135148053453,-0.0666051713247341,0.08026920906569171
2022-08-18,0.08449292433365307,0.039911026419246334,-0.01564640349521575,-0.08841575760377153,0.05721050636943578
2022-08-19,0.0683111760872967,0.02848975822219317,-0.030085245420084613,-0.09978559675376215,0.043392605353314996
